"customer_key","year_birth","education","marital_status","income","household_size","month","customer_count"
"100327","1971","Master","Married","35178","3","10","190"
"101659","1951","Graduate","Married","44689","4","10","190"
"100769","1965","Undergraduate","Divorced","60161","2","10","190"
"100765","1978","Graduate","Married","51267","4","10","190"
"101686","1978","Graduate","Together","41580","4","10","190"
"100305","1967","Graduate","Married","22574","5","10","190"
"100757","1986","High School","Married","20425","3","10","190"
"100873","1961","Graduate","Single","86429","1","11","166"
"100865","1974","PhD","Married","37087","3","11","166"
"101036","1971","Graduate","Married","36715","3","11","166"
"100855","1959","Graduate","Married","42243","4","11","166"
"100854","1953","PhD","Single","46231","4","11","166"
"100841","1976","Graduate","Together","21675","3","11","166"
"101058","1960","PhD","Single","76045","1","11","166"
"100834","1973","PhD","Together","57906","3","11","166"
"101072","1979","PhD","Married","31605","3","11","166"
"101075","1954","Graduate","Married","46734","3","11","166"
"100811","1974","Graduate","Married","40049","3","11","166"
"101091","1978","Undergraduate","Divorced","21282","2","11","166"
"100800","1976","PhD","Divorced","55412","3","11","166"
"101095","1981","Graduate","Together","42162","3","11","166"
"100798","1958","PhD","Widow","80995","2","11","166"
"101108","1951","Graduate","Married","57304","3","11","166"
"100789","1954","Graduate","Single","22507","1","11","166"
"100786","1986","PhD","Together","91820","2","11","166"
"101122","1960","Master","Married","47353","3","11","166"
"100754","1970","Graduate","Single","20587","2","11","166"
"101138","1969","Master","Widow","67369","2","11","166"
"100738","1977","Graduate","Married","74985","2","11","166"
"101145","1977","Graduate","Married","54809","4","11","166"
"100728","1972","PhD","Together","62220","3","11","166"
"101180","1952","Graduate","Single","44213","3","11","166"
"100702","1965","Master","Married","56962","5","11","166"
"100700","1955","Graduate","Married","80395","2","11","166"
"100692","1978","Graduate","Together","25851","3","11","166"
"100684","1948","PhD","Together","66375","3","11","166"
"100679","1978","Graduate","Divorced","71022","2","11","166"
"100055","1955","Master","Together","82384","2","11","166"
"101212","1968","Master","Divorced","23748","2","11","166"
"101217","1975","Graduate","Married","46149","3","11","166"
"101224","1972","PhD","Married","57091","3","11","166"
"101972","1964","PhD","Married","60896","3","11","166"
"101247","1956","Master","Single","64857","1","11","166"
"100051","1964","Master","Married","79143","2","11","166"
"101250","1989","Undergraduate","Married","59060","3","11","166"
"101264","1945","PhD","Together","71604","2","11","166"
"101276","1977","Master","Married","43263","3","11","166"
"101292","1992","High School","Married","17256","3","11","166"
"101298","1973","Graduate","Married","37971","3","11","166"
"100612","1970","PhD","Married","69084","3","11","166"
"100602","1961","PhD","Married","54456","3","11","166"
"101316","1972","Master","Married","53761","4","11","166"
"100595","1973","High School","Married","18978","3","11","166"
"100590","1956","Graduate","Divorced","26150","4","11","166"
"101341","1972","PhD","Together","34578","5","11","166"
"100578","1972","PhD","Married","59973","2","11","166"
"101367","1953","Graduate","Single","73892","1","11","166"
"101386","1958","Graduate","Married","65148","3","11","166"
"101980","1981","Graduate","Single","41967","3","11","166"
"101397","1955","Graduate","Married","76998","3","11","166"
"101403","1990","Graduate","Married","35765","3","11","166"
"101407","1959","Graduate","Together","71706","3","11","166"
"101409","1975","Master","Together","53253","4","11","166"
"101418","1965","Graduate","Married","73538","3","11","166"
"100527","1984","PhD","Single","42710","2","11","166"
"101421","1980","Graduate","Single","51766","2","11","166"
"101422","1962","Graduate","Married","55759","3","11","166"
"101424","1970","Graduate","Single","27242","2","11","166"
"100520","1951","Master","Together","47352","3","11","166"
"101429","1976","Graduate","Married","58597","4","11","166"
"101431","1958","Graduate","Together","28087","4","11","166"
"101434","1975","Undergraduate","Married","57036","3","11","166"
"100511","1958","PhD","Together","77863","2","11","166"
"101445","1978","Graduate","Married","65819","2","11","166"
"100499","1946","PhD","Together","44124","3","11","166"
"100487","1961","Master","Together","48330","3","11","166"
"100480","1944","PhD","Divorced","55614","1","11","166"
"101474","1947","Master","Together","78093","2","11","166"
"100468","1972","Master","Divorced","37760","2","11","166"
"101986","1975","PhD","Married","79174","2","11","166"
"101497","1964","PhD","Married","65526","3","11","166"
"100038","1973","Graduate","Widow","42429","2","11","166"
"100422","1964","Graduate","Married","75236","3","11","166"
"100406","1975","Undergraduate","Together","19789","3","11","166"
"101550","1986","Master","Married","80141","2","11","166"
"101551","1970","Graduate","Married","69016","3","11","166"
"101552","1991","Undergraduate","Together","20193","2","11","166"
"100400","1982","Undergraduate","Single","23616","2","11","166"
"100394","1960","Graduate","Together","30507","2","11","166"
"101577","1989","Graduate","Single","18358","2","11","166"
"101997","1956","PhD","Married","84117","2","11","166"
"101593","1976","PhD","Married","55424","3","11","166"
"100373","1985","Graduate","Married","19986","3","11","166"
"100365","1966","Graduate","Single","63810","2","11","166"
"100360","1962","Graduate","Together","72025","2","11","166"
"101608","1963","Graduate","Married","77437","2","11","166"
"101610","1971","PhD","Married","42403","3","11","166"
"100349","1955","Graduate","Married","50737","3","11","166"
"101617","1947","High School","Together","28389","2","11","166"
"100348","1978","Graduate","Single","38643","3","11","166"
"100031","1963","Master","Together","38620","2","11","166"
"100029","1965","PhD","Married","84618","2","11","166"
"100335","1969","PhD","Married","55212","3","11","166"
"101644","1959","Graduate","Together","71232","3","11","166"
"100023","1954","PhD","Married","65324","3","11","166"
"100325","1989","PhD","Single","33996","1","11","166"
"101664","1963","PhD","Single","46757","2","11","166"
"100318","1953","Graduate","Single","40464","2","11","166"
"101674","1971","Master","Divorced","44635","3","11","166"
"100309","1956","Master","Together","28839","4","11","166"
"101690","1982","PhD","Together","32313","3","11","166"
"101698","1966","PhD","Married","57705","3","11","166"
"101703","1961","Graduate","Together","64260","2","11","166"
"101706","1951","Master","Single","58217","4","11","166"
"101715","1984","Graduate","Single","34738","2","11","166"
"100276","1981","High School","Married","24480","3","11","166"
"100259","1978","PhD","Married","37717","3","11","166"
"100239","1990","Graduate","Married","73687","2","11","166"
"102010","1969","Graduate","Single","57731","2","11","166"
"100015","1946","PhD","Single","82800","1","11","166"
"101767","1957","Graduate","Single","64849","1","11","166"
"101769","1974","PhD","Married","61917","4","11","166"
"102013","1980","Graduate","Married","61014","3","11","166"
"101776","1949","PhD","Widow","54356","2","11","166"
"100218","1969","Graduate","Married","72460","2","11","166"
"100217","1988","Undergraduate","Together","45204","3","11","166"
"100216","1980","Graduate","Together","69508","3","11","166"
"101792","1964","PhD","Single","61798","1","11","166"
"100214","1948","Master","Married","83790","2","11","166"
"100013","1952","Master","Divorced","59354","3","11","166"
"100012","1959","Graduate","Divorced","63033","1","11","166"
"100011","1976","High School","Married","7500","2","11","166"
"100178","1976","PhD","Married","51650","3","11","166"
"101838","1970","Graduate","Married","63684","3","11","166"
"100165","1953","Graduate","Divorced","62551","1","11","166"
"100164","1966","Graduate","Together","43482","5","11","166"
"101861","1955","Graduate","Married","67225","3","11","166"
"100140","1976","Master","Together","65104","3","11","166"
"101872","1981","Graduate","Married","29009","3","11","166"
"101874","1971","Graduate","Married","37150","3","11","166"
"101875","1970","Graduate","Single","43020","2","11","166"
"101877","1973","Graduate","Married","65308","2","11","166"
"100132","1963","Graduate","Married","51381","3","11","166"
"102024","1979","Graduate","Married","58025","3","11","166"
"100127","1961","PhD","Married","51381","3","11","166"
"100118","1969","Graduate","Together","21918","3","11","166"
"100117","1967","Undergraduate","Together","30753","4","11","166"
"100010","1983","Graduate","Married","51381","3","11","166"
"101920","1975","Graduate","Married","76068","3","11","166"
"100096","1972","Graduate","Divorced","51813","3","11","166"
"100095","1960","Graduate","Widow","47916","2","11","166"
"100091","1973","Master","Together","51381","2","11","166"
"100089","1957","PhD","Married","51381","5","11","166"
"100084","1960","Graduate","Married","29440","4","11","166"
"101946","1976","Master","Single","72309","1","11","166"
"100006","1971","Graduate","Divorced","55635","2","11","166"
"100948","1978","PhD","Married","82170","2","11","166"
"100070","1954","Master","Married","66991","2","11","166"
"100953","1972","Undergraduate","Married","24884","3","11","166"
"100937","1959","Undergraduate","Divorced","59052","2","11","166"
"100969","1976","PhD","Together","49187","3","11","166"
"101959","1957","Graduate","Single","78499","1","11","166"
"100918","1976","Master","Together","46106","4","11","166"
"100917","1971","PhD","Single","42767","3","11","166"
"100066","1967","Graduate","Together","32474","4","11","166"
"100063","1951","PhD","Widow","67680","2","11","166"
"101005","1984","Graduate","Together","35196","3","11","166"
"100894","1976","PhD","Married","68397","3","11","166"
"101014","1952","Graduate","Single","72228","1","11","166"
"100884","1954","Undergraduate","Single","42607","2","11","166"
"101020","1964","PhD","Married","65526","3","11","166"
"100882","1954","Graduate","Married","62820","2","11","166"
"101027","1955","Graduate","Together","59925","3","11","166"
"100343","1957","Graduate","Married","71113","3","12","182"
"101621","1949","PhD","Widow","51569","2","12","182"
"100347","1976","PhD","Single","60000","2","12","182"
"100883","1960","Master","Together","73113","2","12","182"
"101862","1976","Graduate","Married","17649","3","12","182"
"100350","1969","PhD","Married","68462","2","12","182"
"100356","1967","Graduate","Married","51479","4","12","182"
"100908","1986","High School","Single","14906","1","12","182"
"101605","1966","Graduate","Together","82427","2","12","182"
"100369","1989","Graduate","Single","30279","2","12","182"
"101596","1991","Graduate","Single","90273","1","12","182"
"100374","1954","Graduate","Widow","27421","1","12","182"
"100389","1987","Graduate","Single","23442","2","12","182"
"101570","1990","Graduate","Married","18222","2","12","182"
"100751","1971","Graduate","Single","72258","2","12","182"
"101555","1976","PhD","Married","49544","3","12","182"
"100771","1968","Graduate","Married","19329","3","12","182"
"100772","1970","Master","Married","61872","3","12","182"
"101547","1959","PhD","Married","36732","4","12","182"
"101120","1957","Master","Married","66726","4","12","182"
"100425","1966","Graduate","Divorced","67272","2","12","182"
"101879","1947","Undergraduate","Married","81044","2","12","182"
"100036","1970","PhD","Married","67353","3","12","182"
"101527","1974","Master","Married","58494","3","12","182"
"102022","1954","Graduate","Together","36807","4","12","182"
"100787","1970","PhD","Together","65968","3","12","182"
"100430","1948","PhD","Married","56223","3","12","182"
"101517","1955","PhD","Married","59821","3","12","182"
"100788","1976","Graduate","Married","30772","4","12","182"
"100435","1964","Graduate","Single","81246","1","12","182"
"100437","1953","PhD","Married","55707","3","12","182"
"101506","1971","Graduate","Married","18793","3","12","182"
"101890","1978","Graduate","Together","42554","4","12","182"
"101987","1967","Master","Divorced","81380","1","12","182"
"100467","1973","Master","Married","38961","3","12","182"
"101480","1987","Graduate","Married","75794","2","12","182"
"100797","1962","Graduate","Divorced","37859","4","12","182"
"100479","1964","Master","Single","58308","2","12","182"
"100488","1990","High School","Married","24279","2","12","182"
"101897","1956","Graduate","Married","71866","3","12","182"
"100041","1985","Master","Married","20559","3","12","182"
"101452","1951","Master","Divorced","57530","2","12","182"
"100123","1983","Graduate","Single","101970","1","12","182"
"101964","1958","Master","Married","49572","4","12","182"
"100898","1989","High School","Married","25443","3","12","182"
"100494","1959","Graduate","Divorced","61250","2","12","182"
"101442","1967","Master","Single","59235","2","12","182"
"101439","1989","Graduate","Single","9255","2","12","182"
"100513","1964","Graduate","Single","61839","1","12","182"
"100524","1981","Master","Single","22944","2","12","182"
"101908","1992","Undergraduate","Married","87000","2","12","182"
"100540","1952","Graduate","Together","43462","4","12","182"
"100113","1980","PhD","Married","43974","3","12","182"
"101097","1954","PhD","Married","57744","3","12","182"
"100042","1957","Graduate","Together","21994","3","12","182"
"100555","1974","Graduate","Married","44989","3","12","182"
"101387","1954","Graduate","Together","39898","3","12","182"
"101915","1993","Graduate","Absurd","79244","1","12","182"
"101382","1970","Undergraduate","Married","23162","4","12","182"
"101979","1984","Graduate","Married","90000","2","12","182"
"100107","1978","Graduate","Single","38557","2","12","182"
"101372","1970","Graduate","Single","93790","1","12","182"
"100812","1988","Graduate","Single","34176","2","12","182"
"101371","1972","Graduate","Together","26290","4","12","182"
"101361","1971","Undergraduate","Married","78041","2","12","182"
"100574","1984","PhD","Single","39684","2","12","182"
"100575","1975","Master","Married","92163","2","12","182"
"101925","1970","Graduate","Divorced","72967","2","12","182"
"101350","1973","Graduate","Single","34853","3","12","182"
"101349","1985","Graduate","Married","92533","2","12","182"
"100589","1986","Master","Single","21888","2","12","182"
"101929","1981","PhD","Together","44953","2","12","182"
"101084","1976","Graduate","Together","85606","3","12","182"
"101080","1952","Undergraduate","Divorced","63998","1","12","182"
"101330","1953","Master","Married","67087","3","12","182"
"101041","1970","Graduate","Single","24163","3","12","182"
"101328","1970","Master","Married","44511","3","12","182"
"100897","1951","PhD","Single","64950","2","12","182"
"101315","1980","Graduate","Together","44964","4","12","182"
"101311","1964","Undergraduate","Single","51381","3","12","182"
"101938","1976","Master","Together","37509","3","12","182"
"100605","1978","Undergraduate","Single","36975","2","12","182"
"101304","1975","Graduate","Single","56243","4","12","182"
"100087","1973","Graduate","Married","79593","2","12","182"
"100611","1977","Graduate","Single","28769","2","12","182"
"101301","1960","Undergraduate","Together","50523","4","12","182"
"101079","1985","High School","Single","16581","1","12","182"
"100622","1959","PhD","Divorced","62859","2","12","182"
"100817","1956","Master","Single","55284","2","12","182"
"101289","1963","Graduate","Single","80695","1","12","182"
"100627","1970","Master","Divorced","55282","2","12","182"
"100632","1974","Graduate","Married","67445","3","12","182"
"102030","1978","Undergraduate","Together","51381","2","12","182"
"100077","1976","Graduate","Single","75825","1","12","182"
"101266","1969","Graduate","Married","48752","4","12","182"
"101021","1961","Graduate","Married","16860","4","12","182"
"100075","1977","Graduate","Divorced","40246","2","12","182"
"100942","1954","Graduate","Together","53103","3","12","182"
"100943","1960","Undergraduate","Widow","46779","3","12","182"
"101263","1982","Master","Single","6560","1","12","182"
"100640","1975","Graduate","Widow","58330","2","12","182"
"100643","1959","Graduate","Married","18690","2","12","182"
"100050","1957","Graduate","Widow","65486","2","12","182"
"100893","1982","Undergraduate","Single","74116","1","12","182"
"100650","1970","Graduate","Widow","66731","2","12","182"
"100950","1976","Undergraduate","Single","79689","1","12","182"
"101076","1962","Graduate","Divorced","39552","3","12","182"
"100651","1980","Graduate","Married","77353","3","12","182"
"101074","1979","Graduate","Single","48526","2","12","182"
"100656","1980","PhD","Single","65295","1","12","182"
"101963","1962","PhD","Married","42769","3","12","182"
"101236","1978","Graduate","Single","7500","3","12","182"
"100661","1967","Graduate","Together","65777","2","12","182"
"101231","1963","PhD","Single","48918","3","12","182"
"100936","1988","Undergraduate","Married","15716","3","12","182"
"100663","1972","PhD","Single","86857","1","12","182"
"101227","1971","Graduate","Married","52531","2","12","182"
"100669","1958","Master","Together","42315","3","12","182"
"100931","1973","Graduate","Married","33471","3","12","182"
"101214","1975","Master","Married","37368","3","12","182"
"100929","1959","Graduate","Together","54753","3","12","182"
"101970","1955","PhD","Married","58482","3","12","182"
"100054","1978","Graduate","Married","66373","4","12","182"
"100678","1978","Graduate","Married","71427","4","12","182"
"100862","1972","PhD","Single","55260","2","12","182"
"101197","1975","Graduate","Married","74190","3","12","182"
"100681","1968","Master","Divorced","41335","2","12","182"
"100926","1969","Master","Together","41021","3","12","182"
"101194","1972","Graduate","Married","74716","3","12","182"
"100685","1986","Graduate","Married","25252","3","12","182"
"100695","1965","Master","Married","74806","3","12","182"
"101967","1983","Undergraduate","Married","32146","3","12","182"
"100718","1952","Graduate","Together","83844","2","12","182"
"101168","1955","PhD","Single","61284","1","12","182"
"100723","1972","PhD","Together","83443","2","12","182"
"101156","1969","Graduate","Together","74918","2","12","182"
"101070","1978","Undergraduate","Married","47025","3","12","182"
"100857","1978","Master","Single","68092","1","12","182"
"101153","1957","Graduate","Together","42213","3","12","182"
"100192","1977","Graduate","Married","31353","4","12","182"
"101816","1951","Graduate","Married","94642","2","12","182"
"100213","1978","Undergraduate","Single","52195","4","12","182"
"101818","1975","Graduate","Single","53201","3","12","182"
"101147","1958","Master","Married","51412","3","12","182"
"100833","1975","Undergraduate","Single","49514","2","12","182"
"101790","1951","Graduate","Single","80872","1","12","182"
"100235","1973","Graduate","Single","7500","2","12","182"
"101823","1963","PhD","Divorced","72968","1","12","182"
"101759","1965","PhD","Together","34230","4","12","182"
"100237","1958","Graduate","Together","64961","3","12","182"
"100743","1951","PhD","Married","78939","2","12","182"
"100175","1948","PhD","Married","83837","2","12","182"
"100174","1975","PhD","Married","80427","3","12","182"
"100016","1980","Graduate","Married","41850","4","12","182"
"101830","1975","PhD","Together","56559","3","12","182"
"100279","1974","Graduate","Married","30631","3","12","182"
"100282","1966","Graduate","Widow","79946","1","12","182"
"100285","1969","Graduate","Together","38361","3","12","182"
"101834","1967","PhD","Divorced","28420","2","12","182"
"102020","1995","Undergraduate","Single","80617","1","12","182"
"101836","1966","Graduate","Single","33279","1","12","182"
"101719","1964","Graduate","Divorced","69932","2","12","182"
"100750","1955","Master","Single","51124","3","12","182"
"101047","1965","PhD","Married","57236","4","12","182"
"100288","1965","Graduate","Together","29672","4","12","182"
"101137","1970","Master","Divorced","78579","1","12","182"
"101711","1975","Undergraduate","Divorced","11448","1","12","182"
"100292","1982","Graduate","Single","68627","1","12","182"
"101705","1971","Master","Divorced","74290","2","12","182"
"100156","1978","Graduate","Single","60199","4","12","182"
"100295","1956","Undergraduate","Together","58821","3","12","182"
"100298","1984","Graduate","Together","23976","3","12","182"
"101695","1975","PhD","Married","86836","2","12","182"
"100152","1988","Graduate","Alone","34176","2","12","182"
"100308","1966","Graduate","Married","54198","4","12","182"
"101851","1978","Graduate","Together","28587","3","12","182"
"100151","1972","Undergraduate","Together","46344","3","12","182"
"100022","1949","PhD","Married","58607","3","12","182"
"100329","1960","Graduate","Divorced","62204","3","12","182"
"100331","1972","Graduate","Married","30675","3","12","182"
"101641","1979","High School","Single","20194","2","12","182"
"100341","1971","Graduate","Widow","30372","3","12","182"
